OBJECTID,TreeID,DataProvider,District,Street,AreaGroup,TreeType,PlantingYear,PlantingYear_txt,TrunkSize,TrunkSize_txt,TreeHeight,TreeHeight_txt,TreeCrownDiameter,TreeCrownDiameter_txt,TreeNumber
394121204,4523,magistrat,1,Helferstorferstraße,"MA 28 - Straße, Grünanlage",Carpinus betulus 'Fastigiata' (Säulenhainbuche),1989,"1989",85,85 cm,3,11-15 m,3,7-9 m,"1004"
394121213,4520,magistrat,1,Helferstorferstraße,"MA 28 - Straße, Grünanlage",Carpinus betulus (Hainbuche),1986,"1986",96,96 cm,2,6-10 m,3,7-9 m,"1001"
394123314,12045,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1990,"1990",80,80 cm,2,6-10 m,2,4-6 m,"3090"
394123324,11985,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1986,"1986",82,82 cm,3,11-15 m,2,4-6 m,"4067"
394123845,358111,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2203"
394123851,358109,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2121"
394123858,358108,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1200"
394123860,358107,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1154"
394123866,357250,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2062"
394123871,351354,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pinus nigra nigra (Österreichische Schwarzkiefer),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1183"
394123872,351349,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pinus nigra nigra (Österreichische Schwarzkiefer),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2089"
394123343,72619,magistrat,2,Obere Donaustraße,Hauptstraße B227,Acer platanoides (Spitzahorn),0,nicht definiert,99,99 cm,3,11-15 m,3,7-9 m,"2093"
394123353,11801,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),2001,"2001",49,49 cm,2,6-10 m,2,4-6 m,"4018"
394123976,307572,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1185"
394123977,307570,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),2018,"2018",15,15 cm,1,0-5 m,1,0-3 m,"2039"
394123980,307569,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Paulownia tomentosa (Blauglockenbaum),2017,"2017",34,34 cm,1,0-5 m,1,0-3 m,"2033"
394123982,307447,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),1999,"1999",70,70 cm,1,0-5 m,2,4-6 m,"2204"
394123988,307445,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Taxus baccata (Heimische Eibe),1995,"1995",142,142 cm,2,6-10 m,2,4-6 m,"2149"
394123989,307444,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Taxus baccata (Heimische Eibe),1994,"1994",224,224 cm,2,6-10 m,2,4-6 m,"2148"
394123992,187769,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2011,"2011",46,46 cm,2,6-10 m,2,4-6 m,"4023"
394123993,307443,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),2004,"2004",53,53 cm,1,0-5 m,2,4-6 m,"2131"
394123995,145393,magistrat,1,Desider-Friedmann-Platz,"MA 28 - Straße, Grünanlage",Magnolia grandiflora (Immergrüne Magnolie),1997,"1997",71,71 cm,3,11-15 m,2,4-6 m,"1001"
394123997,307442,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),1995,"1995",94,94 cm,2,6-10 m,2,4-6 m,"2117"
394124001,307441,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2009,"2009",46,46 cm,1,0-5 m,2,4-6 m,"2075"
394124005,307440,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2006,"2006",49,49 cm,1,0-5 m,2,4-6 m,"2077"
394123378,72612,magistrat,2,Obere Donaustraße,Hauptstraße B227,Acer platanoides (Spitzahorn),0,nicht definiert,98,98 cm,3,11-15 m,3,7-9 m,"2086"
394124112,1996,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1992,"1992",76,76 cm,3,11-15 m,2,4-6 m,"4019"
394124113,1993,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1995,"1995",82,82 cm,3,11-15 m,3,7-9 m,"4016"
394124114,200872,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2013,"2013",57,57 cm,2,6-10 m,2,4-6 m,"4015"
394124115,307415,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Taxus baccata (Heimische Eibe),1996,"1996",127,127 cm,2,6-10 m,2,4-6 m,"1141"
394124122,307414,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Taxus baccata (Heimische Eibe),1995,"1995",87,87 cm,2,6-10 m,2,4-6 m,"1140"
394124123,1902,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1980,"1980",105,105 cm,3,11-15 m,3,7-9 m,"4014"
394124124,1900,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1977,"1977",100,100 cm,4,16-20 m,3,7-9 m,"4012"
394124127,307413,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Thuja occidentalis (Abendländischer Lebensbaum),2016,"2016",24,24 cm,1,0-5 m,1,0-3 m,"1139"
394124129,307411,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1997,"1997",79,79 cm,2,6-10 m,2,4-6 m,"1136"
394124131,307410,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus domestica subsp. insititia (Hafer-Pflaume),2003,"2003",62,62 cm,1,0-5 m,2,4-6 m,"1134"
394124135,287554,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2017,"2017",27,27 cm,1,0-5 m,1,0-3 m,"4006"
394124137,200871,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2013,"2013",27,27 cm,1,0-5 m,1,0-3 m,"4004"
394124138,307409,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus domestica subsp. insititia (Hafer-Pflaume),1996,"1996",98,98 cm,2,6-10 m,2,4-6 m,"1128"
394124139,180678,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2010,"2010",34,34 cm,2,6-10 m,1,0-3 m,"4003"
394124141,1890,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Platanus x acerifolia (Ahornblättrige Platane),1989,"1989",98,98 cm,3,11-15 m,3,7-9 m,"4002"
394124142,307408,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),2008,"2008",45,45 cm,2,6-10 m,2,4-6 m,"1099"
394124144,349186,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2020,"2020",26,26 cm,1,0-5 m,1,0-3 m,"3057"
394124183,307397,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera 'Nigra' (Blutpflaume),2003,"2003",57,57 cm,2,6-10 m,2,4-6 m,"1052"
394124184,307396,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1999,"1999",72,72 cm,2,6-10 m,2,4-6 m,"1025"
394124185,189598,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2012,"2012",44,44 cm,2,6-10 m,2,4-6 m,"3037"
394124186,303425,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus spec. (Hartriegel),2017,"2017",37,37 cm,1,0-5 m,1,0-3 m,"1206"
394124191,303423,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pyrus nivalis 'Catalia' (Schneebirne),2017,"2017",19,19 cm,1,0-5 m,1,0-3 m,"2175"
394124192,288559,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Robinia hispida 'Macrophylla' (Rosenakazie),2017,"2017",29,29 cm,1,0-5 m,1,0-3 m,"2073"
394124194,1983,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia cordata (Winterlinde),1982,"1982",102,102 cm,4,16-20 m,3,7-9 m,"3033"
394124195,1982,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1983,"1983",88,88 cm,3,11-15 m,3,7-9 m,"3032"
394124198,286353,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cercidiphyllum japonicum (Katsurabaum),2017,"2017",27,27 cm,1,0-5 m,1,0-3 m,"2161"
394124201,286352,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sorbus torminalis (Elsbeere),2016,"2016",14,14 cm,1,0-5 m,1,0-3 m,"2015"
394124203,286350,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Ginkgo biloba (Fächerblattbaum),2018,"2018",19,19 cm,1,0-5 m,1,0-3 m,1193/A
394124207,1980,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1961,"1961",140,140 cm,4,16-20 m,4,10-12 m,"3030"
394124212,282119,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Tilia cordata 'Rancho' (Kleinblättrige Winterlinde),2016,"2016",29,29 cm,1,0-5 m,1,0-3 m,"2129"
394123442,72601,magistrat,2,Obere Donaustraße,Hauptstraße B227,Acer platanoides (Spitzahorn),0,nicht definiert,93,93 cm,3,11-15 m,3,7-9 m,"2075"
394123447,72600,magistrat,2,Obere Donaustraße,Hauptstraße B227,Acer platanoides (Spitzahorn),0,nicht definiert,98,98 cm,2,6-10 m,3,7-9 m,"2074"
394123462,72595,magistrat,2,Obere Donaustraße,Hauptstraße B227,Celtis australis (Südlicher Zürgelbaum),0,nicht definiert,104,104 cm,2,6-10 m,2,4-6 m,"2069"
394123464,72590,magistrat,2,Obere Donaustraße,Hauptstraße B227,Acer platanoides (Spitzahorn),0,nicht definiert,154,154 cm,3,11-15 m,2,4-6 m,"2064"
394124009,1915,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1996,"1996",77,77 cm,2,6-10 m,2,4-6 m,"5013"
394124010,307439,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),2002,"2002",57,57 cm,2,6-10 m,2,4-6 m,"2079"
394124014,1914,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1966,"1966",125,125 cm,3,11-15 m,4,10-12 m,"5012"
394124015,307438,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2007,"2007",46,46 cm,1,0-5 m,2,4-6 m,"2082"
394124020,307436,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),2007,"2007",45,45 cm,1,0-5 m,1,0-3 m,"2083"
394124024,1912,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1994,"1994",67,67 cm,3,11-15 m,2,4-6 m,"5010"
394124025,307435,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Laburnum anagyroides (Gemeiner Goldregen),2008,"2008",46,46 cm,2,6-10 m,1,0-3 m,"2099"
394124028,307434,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Koelreuteria paniculata (Blasenbaum),2013,"2013",39,39 cm,1,0-5 m,1,0-3 m,"2102"
394124029,1910,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus 'Atropurpureum' (Purpurner Bergahorn),1954,"1954",150,150 cm,3,11-15 m,4,10-12 m,"5008"
394124032,307433,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1994,"1994",224,224 cm,2,6-10 m,2,4-6 m,"2060"
394124035,234609,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",31,31 cm,2,6-10 m,1,0-3 m,"5005"
394124036,1905,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia americana (Amerikanische Linde),1989,"1989",93,93 cm,3,11-15 m,2,4-6 m,"5003"
394124037,307432,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),1998,"1998",73,73 cm,2,6-10 m,2,4-6 m,"2055"
394124041,1903,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1976,"1976",104,104 cm,3,11-15 m,4,10-12 m,"5001"
394123468,11917,magistrat,1,Schottenring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1990,"1990",72,72 cm,3,11-15 m,3,7-9 m,"1064"
394124214,282117,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),2002,"2002",55,55 cm,1,0-5 m,2,4-6 m,"2123"
394124220,282116,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1998,"1998",68,68 cm,2,6-10 m,2,4-6 m,"2080"
394124227,282115,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1999,"1999",66,66 cm,2,6-10 m,2,4-6 m,"2096"
394124228,282114,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sambucus nigra (Schwarzer Holunder),1990,"1990",97,97 cm,2,6-10 m,3,7-9 m,"2008"
394124229,1979,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1985,"1985",87,87 cm,4,16-20 m,3,7-9 m,"3029"
394124232,282113,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Acer tataricum (Feuerahorn),2004,"2004",213,213 cm,2,6-10 m,3,7-9 m,"1007"
394124233,1976,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1967,"1967",136,136 cm,4,16-20 m,3,7-9 m,"3026"
394124234,264271,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus spec. (Kirsche),2016,"2016",27,27 cm,1,0-5 m,1,0-3 m,"2069"
394124243,262041,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Taxus baccata (Heimische Eibe),2003,"2003",59,59 cm,2,6-10 m,2,4-6 m,"1145"
394124244,1973,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1996,"1996",63,63 cm,2,6-10 m,2,4-6 m,"3023"
394123876,347659,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera 'Nigra' (Blutpflaume),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2066"
394123879,347658,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus subhirtella 'Autumnalis Rosea' (Herbstblüh.Schneekirsche),2020,"2020",18,18 cm,1,0-5 m,1,0-3 m,"1166"
394123881,347558,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pyrus calleryana 'Chanticleer' (Zierbirne),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1177"
394123887,347515,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Acer pseudoplatanus 'Leopoldii' (Bergahorn),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,"1044"
394123892,347233,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Acer davidii subsp. grosseri (Grossers Ahorn),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1164"
394123895,345685,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Betula ermanii (Gold-Birke),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,"2136"
394123896,345202,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Celtis occidentalis (Westlicher Zürgelbaum),2020,"2020",21,21 cm,1,0-5 m,1,0-3 m,"2221"
394123897,345201,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Acer monspessulanum (Französischer Ahorn),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,1005/A
394123899,345138,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Betula pendula 'Purpurea' (Blutbirke),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,"2135"
394123902,338795,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Liriodendron tulipifera (Tulpenbaum),2018,"2018",24,24 cm,1,0-5 m,1,0-3 m,1069/A
394124044,332315,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2020,"2020",23,23 cm,1,0-5 m,1,0-3 m,"4049"
394124046,2097,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus 'Atropurpureum' (Purpurner Bergahorn),1983,"1983",89,89 cm,3,11-15 m,3,7-9 m,"4048"
394124048,307431,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2004,"2004",54,54 cm,1,0-5 m,2,4-6 m,"2053"
394124051,2095,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1991,"1991",79,79 cm,3,11-15 m,2,4-6 m,"4046"
394124052,2094,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),2000,"2000",51,51 cm,2,6-10 m,2,4-6 m,"4045"
394124054,200874,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2013,"2013",50,50 cm,2,6-10 m,2,4-6 m,"4038"
394124055,234095,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2014,"2014",40,40 cm,2,6-10 m,2,4-6 m,"4037"
394124057,307430,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2005,"2005",49,49 cm,2,6-10 m,2,4-6 m,"2050"
394124062,307429,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),2005,"2005",55,55 cm,1,0-5 m,2,4-6 m,"2051"
394124065,2083,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),2006,"2006",48,48 cm,2,6-10 m,2,4-6 m,"4034"
394124066,307428,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus domestica subsp. insititia (Hafer-Pflaume),2003,"2003",84,84 cm,1,0-5 m,2,4-6 m,"2052"
394124068,171893,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia cordata 'Greenspire' (Stadtlinde),2009,"2009",54,54 cm,3,11-15 m,2,4-6 m,"4033"
394124071,307427,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus domestica subsp. insititia (Hafer-Pflaume),2004,"2004",63,63 cm,1,0-5 m,2,4-6 m,"2048"
394124072,2009,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia platyphyllos (Sommerlinde),1958,"1958",163,163 cm,4,16-20 m,5,13-15 m,"4032"
394124074,2008,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia tomentosa (Silberlinde),1972,"1972",121,121 cm,4,16-20 m,3,7-9 m,"4031"
394124076,2007,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer platanoides (Spitzahorn),1988,"1988",75,75 cm,2,6-10 m,2,4-6 m,"4030"
394124249,1971,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia tomentosa (Silberlinde),1963,"1963",148,148 cm,4,16-20 m,5,13-15 m,"3021"
394124250,262040,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Gleditsia triacanthos (Lederhülsenbaum),2016,"2016",39,39 cm,1,0-5 m,1,0-3 m,"2034"
394124252,1888,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1971,"1971",122,122 cm,3,11-15 m,3,7-9 m,"3017"
394124253,262039,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Platanus x acerifolia 'Alphens Globe' (Kugelplatane),2016,"2016",26,26 cm,1,0-5 m,1,0-3 m,"2035"
394124256,262029,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sophora japonica (Schnurbaum),2016,"2016",28,28 cm,1,0-5 m,1,0-3 m,"2144"
394124258,327970,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Celtis australis (Südlicher Zürgelbaum),2018,"2018",20,20 cm,1,0-5 m,1,0-3 m,"3015"
394124259,262027,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sophora japonica (Schnurbaum),2016,"2016",50,50 cm,1,0-5 m,2,4-6 m,"1207"
394124261,262026,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera (Kirschpflaume),1994,"1994",230,230 cm,2,6-10 m,3,7-9 m,"2071"
394124263,1885,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Acer pseudoplatanus (Bergahorn),1998,"1998",53,53 cm,2,6-10 m,2,4-6 m,"3014"
394124265,262025,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Acer campestre (Feldahorn),2011,"2011",55,55 cm,2,6-10 m,2,4-6 m,"2074"
394124266,349724,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"3012"
394124267,1882,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia tomentosa (Silberlinde),1965,"1965",132,132 cm,4,16-20 m,4,10-12 m,"3011"
394124271,262024,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus domestica subsp. insititia (Hafer-Pflaume),1996,"1996",74,74 cm,2,6-10 m,2,4-6 m,"2103"
394124272,1881,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1985,"1985",90,90 cm,3,11-15 m,3,7-9 m,"3010"
394124273,1880,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1975,"1975",104,104 cm,3,11-15 m,3,7-9 m,"3009"
394124274,262019,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Sophora japonica (Schnurbaum),2015,"2015",30,30 cm,1,0-5 m,1,0-3 m,"1065"
394124275,1879,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),1967,"1967",129,129 cm,4,16-20 m,4,10-12 m,"3008"
394124276,262016,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera 'Nigra' (Blutpflaume),1997,"1997",77,77 cm,2,6-10 m,3,7-9 m,"1051"
394124278,171927,magistrat,1,Universitätsring,"MA 28 - Straße, Grünanlage",Tilia x vulgaris (Holländische Linde),2008,"2008",42,42 cm,2,6-10 m,2,4-6 m,"3007"
394124279,259248,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Picea orientalis (Kaukasus-Fichte),2017,"2017",25,25 cm,1,0-5 m,1,0-3 m,"2092"
394123909,338008,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),2018,"2018",16,16 cm,1,0-5 m,1,0-3 m,2082/A
394123910,338007,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Quercus frainetto (Ungarische Eiche),2018,"2018",24,24 cm,1,0-5 m,1,0-3 m,2072/A
394123913,338006,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Magnolia kobus (Baummagnolie),2018,"2018",23,23 cm,1,0-5 m,1,0-3 m,2068/A
394123917,337818,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Cornus mas (Dirndlstrauch),2018,"2018",20,20 cm,1,0-5 m,1,0-3 m,1112/A
394123920,337817,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Quercus robur 'Fastigiata' (Säuleneiche),2018,"2018",18,18 cm,1,0-5 m,1,0-3 m,1106/A
394123921,337816,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Liriodendron tulipifera (Tulpenbaum),2018,"2018",26,26 cm,1,0-5 m,1,0-3 m,1075/A
394123923,333081,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Aesculus hippocastanum 'Baumannii' (Gefülltblühende Kastanie),2020,"2020",19,19 cm,1,0-5 m,1,0-3 m,1202/A
394123925,332577,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus cerasifera 'Nigra' (Blutpflaume),2020,"2020",17,17 cm,1,0-5 m,1,0-3 m,"2231"
394123927,332576,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Betula pendula (Weißbirke),2020,"2020",20,20 cm,1,0-5 m,1,0-3 m,"2037"
394123930,332341,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Prunus dulcis (Mandelbaum),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2139"
394123934,332340,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Jungbaum wird gepflanzt,0,nicht definiert,0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"2019"
394123938,332339,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pyrus nivalis 'Catalia' (Schneebirne),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1214"
394123940,332338,magistrat,1,"01., Rathauspark, MA42",MA 42 - Parkanlage,Pyrus nivalis 'Catalia' (Schneebirne),2021,"2021",0,nicht bekannt,0,nicht bekannt,0,nicht bekannt,"1118"
